com.riyadhjobstoday	{ind=1, eng=1}
com.riyadhkey	
com.riyadiyatv	
com.riyadiyatv.www	
com.riyadiyatv.www	{som=68, ara=880, fra=1, spa=2, eng=3}
com.rjeem	
com.rjeem	{eng=5}
com.rjeem.forum	
com.rkayz	{ara=443, eng=443}
com.rmg-sa.www	
com.rmg-sa.www	{ara=157, eng=273}
com.rna-press.www	
com.rna-press.www	{ara=133, eng=3}
com.ro2x.www	
com.ro2yahome	{ara=380, eng=790}
com.roaatalshoala	
com.road-biker	
com.road-biker	{ces=3, ara=755, kir=1, urd=1, ita=1, snd=2, fas=33, pus=13, eng=727}
com.road-money	
com.roawd-janub.www	{ara=140, eng=137}
com.roayahnews	
com.roayatwatneg	
com.robohandus.ar	
com.robonita.www	
com.rockycode.eg	
com.rofancare	{ara=502, fry=1, eng=441}
com.rohislam.www	{ara=542, bos=30, eng=101}
com.rojavanews.www	{tur=37, ara=873, aar=1, kur=48, hrv=1, eng=620}
com.rokanalshmal	
com.rokanalshmal	{eng=101}
com.rokertomuto	
com.rokn-alemlak	
com.rokn-bostan.www	{ara=49}
com.rokn-elawael.www	{ara=32}
com.rokn-elmanzel	{ara=350}
com.rokn-eltaqua	
com.rokneladaa	
com.romana2020.www	
com.rommanmag	{ara=1321, eng=31}
com.rommanmag.www	
com.romwe.ar	{nor=2, snd=1, ara=559, sco=3, eng=527}
com.roomoursonline.ae	
com.roonabeauty	
com.roonabeauty	{ara=19, eng=3}
com.roozaa	
com.rosaelyoussef.magazine	
com.rosaelyoussef.magazine	{ara=32}
com.rosaelyoussef.www	
com.rosaelyoussef.www	{ara=1247, eng=1201}
com.rosemarynews-usa.www	{dan=1, ara=429, eng=429}
com.rosepedia.www	
com.rosettekw	
com.rosheta.blog	{ceb=1, war=1, tuk=1, afr=1, bis=1, hrv=2, nno=1, ron=1, ara=603, zha=3, aym=1, wol=1, uzb=1, hau=2, eng=315}
com.rosheta.sa	
com.rosheta.sa	{eng=9}
com.roshiita	{ara=37, eng=5}
com.rosytour	{tur=54, ara=83, eng=83}
com.rotana-news	
com.rotana.ar	{tur=1, ara=131, fra=1, sun=1, eng=76}
com.rotana.ar-mobile	{ara=22, eng=3}
com.round-city	{ara=250, eng=289}
com.route-47.www	
com.rovattibrand	
com.rovattibrand	{ara=1, eng=17}
com.rowad-cleaning	
com.rowadbusiness	
com.rowaie.www	
com.rowatek	{ara=17, eng=23}
com.roy2a	
com.roy2a	{ara=857, mlg=1, ell=1, eng=14}
com.roy2a.www	
com.royal-drama	
com.royal-drama.kw	
com.royal-drama.qa	
com.royal-drama.vid	
com.royal-serv	{ara=227, eng=40}
com.royalairmaroc.www	{swe=3, cos=133, fin=9, pol=4, ron=3, dan=11, tur=123, ces=1, ara=230, rus=22, kin=12, vol=2, por=837, oci=9, smo=22, fra=3871, deu=1906, lit=1, cat=127, ita=2811, tgl=3, jav=2, sco=3, ind=627, lat=4, haw=1, eng=12671, ile=2, glg=17, spa=1928, kha=5, tat=3, nld=70, war=59, afr=1, nno=1, glv=2, aka=3, msa=114}
com.royalclinicdubai.www	
com.royalpetvc	
com.royanews	{ara=1568, eng=567}
com.roza-silver	
com.rqeeqa	
com.rseef	
com.rshalimakan	{eus=1, mlg=1, nno=4, ces=32, ara=941, aar=1, fra=1, ita=1, lat=1, xho=2, sco=1, eng=194}
com.rslan.www	{ara=1501, eng=952}
com.rsocancerfree.www	
com.rssiraq	
com.rt.arabic	
com.rtarabic	
com.rtarabic.ar	
com.rtarabic.study	
com.ruaad	{ara=165, eng=116}
com.ruba3	{ara=685, lat=5, eng=161}
com.ruba3news.www	
com.rue20	
com.rufoof	{dan=1, glv=1, ara=1600, eng=120}
com.ruhrd	
com.rukn-eltatawer.www	{ara=262, eng=212}
com.rukyvea	
com.rullart.www	{dan=1, ara=87, eng=321}
com.runescapemoney-gold	
com.runsular.ar	{ara=141, eng=121}
com.ruoaa.www	
com.ruokn.www	{que=1, ara=452, kal=1, snd=1, sco=1, eng=12}
com.russia-now	
com.russiannewsar.www	
com.russiatoday.ar	
com.rustedradishes.www	
com.rwa2ej	
com.rwabtiq.www	
com.rwabtiq.www	{ces=2, dan=1, ara=94, eng=48}
com.rwadalanaya.www	{ara=588, eng=61}
com.rwaiaty.www	{ara=105, eng=16}
com.rwefd.www	{ara=895, heb=1, eng=5}
com.rwifd.www	{eng=1}
com.rwzana.www	
com.ryalaat.www	
com.s-ehetak.www	
com.s-store-sa	
com.s3udin.www	
com.s3udin.www	{zho=1}
com.s4a-access.ar	
com.s4a-access.ar	{ara=39, eng=15}
com.s7ti	{ara=829, eng=13}
com.s7tt	{ara=13, eng=3}
com.sa-forex	{glv=1, ara=349, eng=277}
com.sa-new	{ara=528, glg=1, eng=16}
com.sa-vape	{lat=1, eng=24}
com.sa.3dmobile	
com.sa.4w	
com.sa.ababtain	
com.sa.ahlamkm	
com.sa.ahlanwashlan	
com.sa.al-waseet	
com.sa.alfaridco	
com.sa.alkhaleej	
com.sa.almujtama	
com.sa.alnassermfr	
com.sa.alrajhibank.www	
com.sa.alrajhifund	
com.sa.alsourayia	
com.sa.alwasil	
com.sa.alwatan.www	
com.sa.alweeam.www	
com.sa.americaneagle.www	
com.sa.autozone	
com.sa.bathandbodyworks.www	
com.sa.bcare.blog	
com.sa.blackbox	
com.sa.bod	
com.sa.bostan	
com.sa.bps.www	
com.sa.bupa	
com.sa.cartech	
com.sa.chefandchef	
com.sa.chrome	
com.sa.daralamirat	
com.sa.decathlon.ar	
com.sa.directenglish	
com.sa.eddy.www	
com.sa.ejc	
com.sa.eleganthome.ar	
com.sa.etmaam.packages	
com.sa.farsh	
com.sa.foxkeys	
com.sa.frontrow.ar	
com.sa.gautier.www	
com.sa.google.books	
com.sa.habitat	
com.sa.haraj	
com.sa.haraj-alkharj	
com.sa.haraj.montada	
com.sa.haraj.montada.chevrolet	
com.sa.haraj.montada.ford	
com.sa.haraj.montada.hyundai	
com.sa.haraj.montada.nissan	
com.sa.haraj.montada.toyota	
com.sa.hassanjameel	
com.sa.hollandandbarrett	
com.sa.homerun	
com.sa.ibtikar-umbrellas	
com.sa.jabalomar	
com.sa.jusoor	
com.sa.ldnio	
com.sa.lightingstores	
com.sa.llbf	
com.sa.llbf.www	
com.sa.mamasandpapas	
com.sa.mcdc.www	
com.sa.meats	
com.sa.mirza	
com.sa.mkh	
com.sa.mobily.www	
com.sa.mohm.www	
com.sa.mothercare.www	
com.sa.muji.www	
com.sa.mylittlehome	
com.sa.mzyan	
com.sa.nahdtelbda	
com.sa.najrannews.www	
com.sa.newsouq.www	
com.sa.nfh	
com.sa.nice.www	
com.sa.nusuki	
com.sa.obic	
com.sa.okaz.www	
com.sa.pccity	
com.sa.pcd	
com.sa.potterybarn.www	
com.sa.potterybarnkids.www	
com.sa.promise	
com.sa.rajhisteel	
com.sa.rehlat.www	
com.sa.romoz	
com.sa.sai.www	
com.sa.samaco.shop	
com.sa.saptco.www	
com.sa.saudiauto	
com.sa.saudibazaar.blog	
com.sa.saudibazaar.www	
com.sa.seelab	{ara=2470, eng=2839}
com.sa.sportsforall	
com.sa.srules.www	
com.sa.stc.www	
com.sa.stylish	
com.sa.tamkeenstores	
com.sa.tanatel	
com.sa.tayar	
com.sa.thefaceshop	
com.sa.topdoctors.www	
com.sa.toyota.carstore	
com.sa.toysrus.www	
com.sa.ubuy.www	
com.sa.westelm.www	
com.sa.woody	
com.sa.yabalash.www	
com.sa.zoe	
com.sa2eh.www	
com.sa2eh.www	{tur=1, ara=1798, por=1, eng=1616}
com.sa7aa	
com.sa7eralkutub.www	{ara=2, eng=2}
com.sa7itk	
com.sa7triyadh	
com.sa7triyadh	{ara=795}
com.saacar.www	{ces=2, dan=2, ara=605, por=1, grn=2, vol=1, lat=18, eng=330}
com.saadalkhathlan.old	
com.saadiyousif.www	{ara=503, fra=2, spa=2, deu=1, eng=198}
com.saaih.www	{ron=1, dan=1, ara=1796, fra=1, spa=1, kha=2, ita=3, war=1, run=1, pus=1, eng=10}
com.sab-us	
com.sab-us	{ara=34, msa=1, nld=1, eng=181, kat=1}
com.sab-us.www	
com.sab-us.www	{ara=14, nld=1, eng=63}
com.sab3at	
com.sabaawy.www	
com.sabafon.www	{ara=283, eng=8}
com.sabahachark.www	{ara=444, fra=2, eng=2}
com.sabaharabi.www	{ara=2000, fra=1, eng=1}
com.sabaiastyle.www	
com.sabaiastyle.www	{zho=1}
com.sabak-kuwait	{ara=652}
com.sabakkuwait	{ara=5}
com.sabaq24	
com.sabgsport	
com.sabic.www	{eng=2}
com.sabq-sa.ar	
com.sabtia	
com.sabtia	{ara=258, fas=27, eng=258}
com.sabtiya	{ara=6, eng=6}
com.sada-ar	
com.sada-elarab.www	{ara=1802, eng=174}
com.sadaaalarab	
com.sadaalarab	{ara=1200, eng=1055}
com.sadaalmaghrib	{ara=122, eng=96}
com.sadaalmawakea	
com.sadaalmowaten	
com.sadaalmowaten	{tha=1}
com.sadaalomma	{ara=55, hau=1, eng=3}
com.sadacairo.www	
com.sadaelfurat	{tur=5, zho=1, ara=837, rus=2, por=3, vie=5, spa=1, eng=872}
com.sadaelkhabar	
com.sadafah.www	
com.sadalarz	{ara=28, eng=21}
com.sadamisr	{ara=1582, fra=8, deu=1, nld=10, ita=1, eng=276}
com.sadanajd.www	{tur=2, ara=472, eng=233}
com.sadanatoualharf	{ara=610, eng=2}
com.sadapost	
com.sadauae.www	
com.sadawatan	
com.saderlex.lebanon	{zul=2, ara=892, fra=3, eng=889}
com.saderlex.uae	{ara=3, eng=3}
com.sadko-group	
com.saedalea.www	
com.saedalea.www	{ara=103, gla=1, pus=1, eng=12}
com.saf7a	
com.saf7ah	
com.saf7ah	{tha=124, eng=116}
com.safadnews	
com.safahat-publishers.www	
com.safalighting	{ara=334, eng=489}
com.safanaonline	{ara=2, eng=8}
com.safapress.news	
com.safaraq.www	{ara=11, fra=1, eng=22}
com.safathome.www	{ara=674, eng=403}
com.safeerparis	{ara=18}
com.safeerpublishing	
com.safeerpublishing	{ara=704, eng=703}
com.saferart.www	{ara=541, eng=66}
com.safetydetectives.ar	
com.safhatchaab	
com.safigoud.www	{fra=5, ara=768}
com.safinatulnajat	
com.safinow.www	{ara=205, fra=1, eng=1}
com.safinty	
com.safiralchamal	
com.safnah.daleel	
com.safratturkey	
com.safrrat	{bre=1, hin=1, eng=80}
com.safwalawfirm	{ara=168, gle=111}
com.sagst-teszem	
com.sahafahh.www	
com.sahafahn	
com.sahafast.www	{eng=7}
com.saharadiario	
com.saharauisporlapaz	
com.saharveto.www	{ara=218, eng=2}
com.sahat-altahreer.www	{ara=632, fra=1, bos=1, eng=141}
com.sahat-wadialali.www	{ara=416, bos=4, eng=261}
com.sahatalilm.www	
com.sahelpress	{ara=809, eng=1}
com.sahhawhana	
com.sahifaa	
com.sahifasport	
com.sahl-travel	
com.sahranews	
com.sahranews.www	
com.sahtriyadh	
com.saidaonline	
com.saidaonline.www	{ara=2482, bos=1, eng=1833}
com.saidli	
com.saidli.www	
com.saidlity	{ara=23, eng=22}
com.saint-adday	
com.saintcharbel22.www	{ara=592, bos=9, eng=469}
com.saitat.www	
com.sajadehnaghsh.www	
com.sakanirealestate	
com.salafvoice	{ara=362, bos=19, eng=3}
com.salafvoice.www	{ara=699, bos=30, eng=2}
com.salam4all.www	{ara=114, eng=2}
com.salamair.www	{tur=1, ara=904, bos=30, msa=57, ind=1, eng=1306}
com.salamedianews	
com.salat-time	{hun=1, ceb=1, fin=1, sqi=4, pol=4, aze=4, tur=11, lin=1, dan=6, ron=6, som=6, ara=768, por=5, smo=2, fra=29, deu=13, fao=1, kal=2, ita=2, uzb=2, hau=1, ind=23, eng=638, san=3, grn=4, spa=12, tat=5, nld=5, mlg=8, war=2, afr=3, mfe=1, srp=1, slk=3, mlt=4, msa=3}
com.salatie	
com.saleh-iq	
com.saleh13.ar	
com.saleh13.ultra	
com.salehalali	
com.salehalali	{ara=895, fra=1, eng=4}
com.salehalrasheed.www	
com.salehmohsen	{ara=7, bos=3}
com.salehobaid	{eng=2}
com.sallaq8.www	
com.sallysalonservicescareers.ar	
com.salmajed.www	
com.salmajed.www	{ara=2}
com.salmanalodah	
com.salogak	{ara=292, eng=15}
com.saloonati	
com.saltaweel.www	
com.salut-itech.www	{eng=1}
com.salwahamed.www	{ara=94, eng=36}
com.salwatal5ater	
com.salynames.www	
com.sam-tur	
com.sama-clean.www	{ara=88, eng=1}
com.samadit	{ara=32, tir=2, eng=1}
com.samaelriyadh	
com.samajordan	{ces=1, ara=372, orm=8, ind=346, eng=102}
com.samawanews.www	{ara=207, eng=1}
com.sameershaf3y	{ara=74, rus=1, eng=45}
com.samm.www	{tur=131, deu=54, eng=201}
com.samra	
com.samsung-maintenanceg.www	
com.samsung.community.r2	{heb=50, bos=2, kur=3, ben=4, tuk=1, hin=5, aze=7, sun=1, kor=3505, pus=45, dan=11, tur=9640, ces=11, ara=15220, rus=1, kin=3, por=22, iku=1, vie=24, fra=13, deu=1, kir=3757, ita=1, fas=108, sin=92, uzb=2, gla=1, ind=2, lat=6, eng=35756, tam=1, glg=1, ell=14, kaz=8, spa=3, urd=371, ori=1, snd=27, chr=1, nno=2, aka=1, bul=4, amh=3}
com.samsung.www	{hun=219, swe=554, zho=562, heb=276, mkd=638, est=1054, fin=432, tuk=2, hin=608, mon=838, kor=26, dan=2221, tur=458, rus=2295, vie=292, fra=3380, deu=3952, lit=313, ita=443, fas=278, ukr=450, lat=4, lav=383, ell=510, spa=4033, hrv=622, nno=4, slk=128, mya=150, slv=353, que=173, bos=908, kur=165, sqi=202, pol=684, aze=120, nor=668, ron=1045, ces=138, ara=3714, kin=1, por=1835, cat=3, tgk=4, uzb=67, ind=757, eng=38187, kat=5, grn=4, kaz=61, nld=1590, war=1, jpn=59, tha=891, srp=1121, hye=1, bul=438, msa=2, xho=6}
com.samsungdriverar.www	{ces=5, ara=117, vol=1, eng=74}
com.samygemayel	{ara=6, eng=3}
com.sana-tr	
com.sanaa-tv.a	
com.sanaanow	
com.sanadcare	
com.sanadeq.www	
com.sanadfilmfund.www	
com.sanboceramics.www	
com.sanctionegalsemester	
com.sandhgemstone.www	
com.sandoq.www	
com.sandroses.www	{ara=24, eng=280}
com.santeksmakine.www	
com.saphbooks.www	
com.saqr-sa	{ara=180}
com.saqraldamam.www	{ara=287}
com.saqya	
com.sarabsport.www	
com.sarayanews.www	{ara=1277, rus=1, eng=4}
com.sarayapost.www	
com.saraypost	
com.sarems.www	{ara=40, eng=7}
com.sarhne.www	{ara=53, eng=45}
com.sarmad	{ara=997, eng=3}
com.sasapost.www	
com.sasosoft.www	{ces=1, ara=592, deu=1, msa=272, lat=6, eng=557}
com.saspoort	
com.saswell.ar	
com.sat-1000	
com.sat24.en	
com.sat7a-riyadh	
com.satahte.www	
com.satalarabs.www	
com.satchannelfrequency.www	
com.sathajada-sa	{ind=541, eng=536}
com.satin-boutique.ar	{dan=1, ara=51, eng=42}
com.satlenk.www	{mlg=1, aze=1, nno=1, som=1, tur=1, ces=1, ara=462, aar=2, fra=1, cym=11, msa=3, uzb=1, sco=1, eng=45}
com.sattmatch	
com.sattvq8	{ara=44, eng=12}
com.sau-news	
com.sau-news	{ara=207, eng=57}
com.saudi-3orod.www	{ara=545}
com.saudi-arab.www	
com.saudi-chart.www	
com.saudi-clean	
com.saudi-clean	{ara=15, eng=201}
com.saudi-click	
com.saudi-guide.m	{snd=1, bis=3, som=2, glv=1, ara=369, por=2, slk=1, aar=5, swa=1, uzb=1, sco=1, ind=2, lat=1, eng=367}
com.saudi-stock	{ara=1257, eng=5}
com.saudi-teachers.www	
com.saudi-vape	
com.saudia9	
com.saudiaalyoum	
com.saudiaalyoum	{zho=1, ara=347, eng=18}
com.saudiah24.www	{ara=334}
com.saudialyawm	
com.saudiarabiaonlinenews	{ara=44, eng=244}
com.saudiarestaurants	{ara=162, eng=221}
com.saudiaservices	{ara=90, eng=63}
com.saudiassessments	
com.saudiassessments	{dan=2, ces=1, tso=1, ara=700, por=1, ita=1, eng=461}
com.saudibi	
com.saudicalendars	
com.saudiccc	
com.saudiceramics.www	{ara=27, eng=26}
com.saudied	{eng=1}
com.saudievent24	
com.saudifoodbank	{ara=43, eng=3}
com.saudigamer.www	
com.saudigermanhealth	
com.saudihow	
com.saudiinfocus.www	
com.saudijobs24.www	
com.saudilaraco.www	{ara=104, eng=101}
com.saudilinks.www	
com.saudimac.www	
com.saudimachine	
com.saudimachines	
com.saudiparttime	
com.saudiping	
com.saudiremotejobs	
com.saudisalary	
com.saudisalary	{ara=14}
com.saudischoolsguide	{ara=194, eng=7}
com.saudishift	
com.sauditourguide	{eng=1}
com.sauditravel.www	
com.saudiuber	{eng=1}
com.saudiusa	
com.saudiutsa	
com.saudivape	{ara=128, pus=2, eng=88}
com.saudiwomenstories	
com.saudiyoun	
com.saudpoet	
com.saudpoet	{ara=29, eng=29}
com.saudpost	
com.sauerandsons.ae	
com.sauerandsons.ar	
com.sautaldalea	{ara=165}
com.saw-tuha.www	
com.sawahhost	
com.sawahhost	{ind=1, eng=1}
com.sawahmedia	
com.sawahmedia	{ara=27, eng=2}
com.sawahnews	
com.sawahpost	{ara=1, eng=1}
com.sawaleif	{tur=1, ara=1105, heb=1, bos=1, fas=1, eng=21}
com.sawtalbadeah.www	{som=1, ara=184, kin=1, fij=1, ind=1, eng=179}
com.sawtalfarah.www	{tur=3, ara=1799, rus=1, heb=3, fra=2, spa=2, cat=1, eng=1734}
com.sawtaljanoub24	
com.sawtalmustaqbal	{som=1, ara=643, pus=37, eng=625}
com.sawtalshaab.www	{ara=995, bos=1, eng=667}
com.sawtalshoura	{ara=601}
com.sawtbeirut.www	
com.sawtechlef	{ara=289, fra=1, eng=240}
com.sawtelwifak	
com.sawtify	{ara=341, eng=341}
com.sawtouma	{ara=69}
com.saya-onlinestore.www	
com.sayaratelyoum	{ara=787, oci=116, uzb=1, eng=446}
com.saydatykitchen	
com.saygat.www	
com.sayidatlkhalij	
com.sayyaraljamil	{ara=536, fas=1, pus=1, eng=88}
com.sayyid-shouhadaa-center.www	
com.sba7egypt.www	
com.sba7masr	
com.sba7masr	{ara=3}
com.sbitany	
com.sbitany	{ara=424, mlg=2, eng=497}
com.scarehome.www	{ara=1397, bos=2, eng=5}
com.scenetony	
com.scentitude	{ara=113, fra=1, urd=1, ita=3, fas=1, lat=1, pus=12, eng=595}
com.scholars4is	
com.scholarsark	
com.school-40.www	{ara=800, eng=591}
com.school-kw	{dan=1, ara=898, spa=1, urd=1, eng=722}
com.school-uae.www	{ara=1078, eng=23}
com.schoolacadem	{ara=8, eng=8}
com.schoolonlin	
com.schwierigglas	
com.sci-ne	
com.sciemaths	{ara=44, eng=39}
com.sciences24	{ara=160, eng=146}
com.sciencophelia.www	
com.scientificsaudi.www	
com.sconir	{zho=1, eng=1}
com.scoopnewsiq	
com.scoresway.www	
com.scoutps	{ara=8, eng=8}
com.screenarabia	{ara=309, fra=7, pus=1, eng=306}
com.scsglobalservices.ar	{ara=134, por=2, glg=3, spa=2, eng=105}
com.sdaalhlul.www	
com.sdarabia	{tur=1, ara=2382, kaz=1, ita=1, snd=1, bul=1, ind=1, pus=2, eng=2382}
com.sdf-press	
com.se77ah	{ara=65, eng=65}
com.se7ral7ya.www	
com.se7rek.www	{ara=380, eng=196}
com.sea7htravel	
com.seaicons.ar	
com.seaofchildhood.www	
com.seaofchildhood.www	{ara=214, bos=1, eng=106}
com.sebakashop.www	
com.sebanews-ar	
com.sebanews-ar	{eng=1}
com.sec3new.www	
com.secrets-of-dream-interpretation	{ara=173, ind=1, eng=6}
com.security4arabs	
com.sedany	{que=1, gle=1, orm=3, sun=1, nno=2, dan=9, ces=1, som=1, rus=9, ara=2125, fra=8, deu=5, sot=1, msa=5, gla=1, ukr=1, lat=1, eng=1850}
com.sedarglobal.www	{dan=1, zho=21, rus=5, ara=73, fra=67, spa=64, eng=1326}
com.see7tk	{zho=1}
com.seegha	{ara=127, eng=27}
com.seemad	
com.seemisr	{snd=1, ara=605, eng=42}
com.seenashop.www	{ara=527, nno=1, eng=506}
com.sefamerve.www	{nau=5, tat=1, nld=951, war=1261, afr=8, aze=1, nno=2, dan=39, tur=2655, zul=1, ara=2067, fra=1108, deu=2308, ita=2, sco=22, xho=3, eng=7404}
com.seha-book.www	{ara=87, eng=11}
com.sehafirst	
com.sehaguide	{ara=499, aar=24, kha=1, haw=1, eng=426}
com.sehajmal	
com.sehaonline	
com.sehapro	
com.sehasky.www	{nor=1, ara=497, eng=223}
com.sehatok.www	{ara=1985, eng=405}
com.sehatona	{ara=338, bre=1, ind=1, eng=52}
com.sehattty.www	
com.sehaweghethaa	{ara=600, eng=3}
com.sehhanews.www	
com.sehhty	{ara=55, grn=6, eng=49}
com.seif-online	{eng=8}
com.sekem	{ara=119, deu=133, eng=435}
com.sekerciotokumas	{tur=291, dan=9, cos=1, msa=1, ukr=2, eng=438}
com.selecthomerealestate	
com.selections2018.www	
com.selections2018.www	{ara=3}
com.selectoreg.www	
com.selsabil.www	{ara=634, por=6, fra=37, eng=19}
com.selsla	
com.selvium	
com.semakhadis	
com.semakhadis.android	
com.semnatv	{eng=1}
com.semsarbahrain.www	
com.semsarkuwait.www	
com.semsarmasr.www	
com.semsaroman.www	
com.semsarqatar.www	
com.semsarsaudi.www	
com.semsaruae.www	
com.senarabe.www	
com.sengabshop	
com.sengongpack.ar	
com.seotamam	
com.seoudi-law.www	{ara=64}
com.seraj-uae	{som=1, ara=989, aar=2, fij=1, eng=66}
com.serastores	{ara=1163, fas=1, eng=1163}
com.serenovatravel	{tur=196, ara=383, fas=4, eng=19}
com.series4pack	
com.serjoonn	
com.seronsnatuurrora	
com.serv5	{ara=409, eng=102}
com.servehttp.bhmapi	{zul=1, ara=833, spa=1, eng=352}
com.service-dubai	
com.service-dubai	{ara=340, lat=1, eng=2}
com.servicearabic	{swe=1, sna=1, fry=1, hrv=1, som=1, dan=4, tur=5, ara=251, por=1, slk=1, aar=1, fra=1, oci=1, deu=1, msa=1, ind=1, lat=1, eng=73}
com.servicehero.www	{ara=445, eng=575}
com.servicekw	{ara=51}
com.serviceq8	{ara=150, eng=193}
com.services-area	
com.services-clean-emirates	
com.services-cleaning-uae	{ara=36}
com.services-dubai	
com.services-dubai	{ara=97, eng=21}
com.services-emarat	{hun=8, ara=1197, sot=14, aar=6, eng=230}
com.services-emirates	
com.services-maintenance-uae	{ara=267, eus=4, lat=3, eng=27}
com.services-uae	{ara=1008, eng=513}
com.servicesksa	{ara=343, eng=256}
com.sesresponsable	
com.setbeet	
com.setcialimir.www	{ara=54, bos=43, eng=13}
com.sett-faire	
com.setupdubaicompany	{ara=14, eng=14}
com.several.ar	{dan=1, ara=142, nld=1, nno=2, kor=10, eng=139}
com.seyassah.www	
com.seyf-educ.www	
com.sfari.www	
com.sfari.www	{ara=18}
com.sffar.www	{eng=1}
com.sfhaat	
com.sfryatq8.www	{ara=31, eng=28}
com.sganswer.edu	
com.sh-albarrak	{ara=2640, bos=25, eng=1947}
com.sh-alsagheer	{ara=1320, fas=1, eng=8}
com.sh-alsagheer.www	{ara=602, eng=6}
com.sh22r.www	
com.sh2hab.www	{ara=104, eng=1}
com.sh3a3-clean.www	{ara=815, eng=749}
com.sh4af.www	
com.sh4af.www	{ara=1}
com.sh6r	{ara=977, bos=2}
com.sh8awh	
com.sh8awh	{ind=1, ita=2}
com.sha2wa	{zho=10, eng=2}
com.sha5r	
com.shaabjo	{ara=206, eng=174}
com.shaamtimes	
com.shaarjah.www	
com.shababalrafedain	{tur=1, ces=1, hun=1, ara=1229, ell=1, bos=1, eng=1137}
com.shababeks	
com.shababel3alam	
com.shababtalanted	{ara=139, ell=1, lat=1, eng=139}
com.shababtimes.www	{som=339, ara=357, eng=356}
com.shababy4us.www	{ara=76, eng=2}
com.shabakh.www	{dan=1, ara=229, kha=3, nld=1, eng=139}
com.shabakngy	
com.shabanastores.www	
com.shabanbreastclinic	
com.shabayek.www	{ara=137, eng=134}
com.shabiba	{snd=1, ara=2602, eng=10}
com.shabwahhurra	{ara=283, eng=1}
com.shadooff	
com.shaety	{swe=5, hun=12, fin=5, ben=1, pol=10, aze=12, kor=2, dan=7, tur=369, ces=9, nor=4, ron=9, rus=296, ara=891, por=20, vie=2, fra=35, deu=86, ita=22, ukr=9, eng=605, ell=9, spa=85, kaz=1, nld=10, tha=1, nno=1, slk=2}
com.shafaq	{tur=14, ara=1116, aar=1, heb=14, fra=4, spa=5, cat=1, fas=11, kur=732, msa=1, eng=7526}
com.shafaq.www	{heb=29, spa=1, urd=2, bos=1, war=1, kur=1248, tur=16, ara=1858, por=1, fra=9, deu=1, fas=28, eng=11384}
com.shafaqpost	
com.shafaqpost	{ind=10, eng=10}
com.shafastshop	
com.shaglla	
com.shagool	{ara=628, eng=2}
com.shahadanews	
com.shahbaatech	{ara=141, fas=4, fra=1, eng=141}
com.shahd-alriyadh	
com.shahedagency	
com.shaheeneg	
com.shaheenstoreplant	{swe=7, hun=1, ben=2, pol=9, aze=4, kor=1, tur=29, rus=55, ara=659, por=18, vie=129, fra=2, deu=8, ita=1, fas=2, ukr=4, lat=2, eng=659, ell=1, spa=15, kha=1, nld=4, tha=212, slv=1}
com.shahennews.www	
com.shahid2day.af	
com.shahid2day.g	
com.shahid2day.sa	
com.shahid2day.wwm	
com.shahidalan.net	
com.shahidn	{ara=979, eus=1, fra=6, nld=1, uzb=1, eng=76}
com.shahnah.www	
com.shahrayar-stars.www	{ara=1}
com.shaimaaatalla.www	
com.shaimaapalace	{ara=388, eng=1}
com.shakaty.www	
com.shakersa	
com.shaketdabos	
com.shalkyqq	
com.sham2.www	
com.shamel24	
com.shamelnet48.www	
com.shamifood.www	{ara=283, eng=265}
com.shamilmed.www	
com.shaml-blog.ar	
com.shamplaza	
com.shampoo4.www	
com.shamrablog	
com.shams-alyaoum	{ara=482, mlg=1, fra=92, eng=356}
com.shams5.games	{dan=1, ara=432, nno=3, nld=1, eng=257}
com.shanelz	
com.shanghaimetal.ae	
com.shanqiti.www	
com.shapeworld	
com.shaqhaf	
com.shar7ak.www	{eng=23}
com.sharawe.www	{ara=587, eng=7}
com.share-b.www	
com.shareblog100.www	{ara=216, nno=2, eng=55}
com.sharekni	{ara=95, eng=2}
com.sharemasr.www	{ces=1, ara=219, eng=35}
com.sharewasfa	
com.sharfni	
com.sharjah-cleaning	{ara=642, lat=1, eng=119}
com.sharjahupdate.www	{snd=1, ara=573, lat=1, eng=597}
com.sharkia-news	{ara=1596, fra=1, eng=1098}
com.sharkiatoday	
com.sharpalaraby.www	{ara=537, kaz=3, eng=537}
com.sharpmisr	{ara=38, eng=1}
com.sharqieh	{ara=146, eng=127}
com.shasha1.m	
com.shashah	
com.shashalady	{ara=304, eng=1}
com.shashiti	
com.shattacmon	
com.shayefpro.www	{tur=2, ara=830, msa=1}
com.shaykhgillessadek	{ara=812, bos=2, eng=620}
com.shbaah.www	
com.shbabbek	{ces=1, ara=2377, fra=1, ita=1, nno=2, eng=264}
com.shbabeeki	{ara=374, eng=375}
com.shbool-sat.www	
com.shdadeen.www	
com.she3a-alhsen	
com.she3a-alhsen.www	
com.sheepangroup	{tur=1, ara=92, fas=2, pus=8, eng=79}
com.shefaonline	
com.shefaonline	{ces=1, gle=2, ara=398, sco=1, eng=9}
com.shefk.www	
